,Plant name,Plant annual CO2 equivalent emissions (tons),elast,permits_post_reduction,prct_change_permits,reduction_target
0,Aera San Ardo Cogen Facility,7334.66,-1.0,4957.965306045968,-32.40361099156651,20.0 percent
1,AES Alamitos,1936315.461,-0.5,1591980.9314392274,-17.782976818402453,20.0 percent
2,AES Alamitos Energy Center,1402141.203,-0.5,1152798.757909241,-17.78297681840244,20.0 percent
3,AES Huntington Beach,1692693.487,-0.5,1391682.196600182,-17.78297681840244,20.0 percent
4,AES Huntington Beach Energy Project,1567415.034,-0.5,1288681.9818556253,-17.78297681840244,20.0 percent
5,AES Redondo Beach,218036.063,-1.0,147384.5053241531,-32.40361099156651,20.0 percent
6,Agnews Power Plant,14720.998,-1.0,9950.863074003713,-32.40361099156651,20.0 percent
7,Agua Mansa Power,8594.314,-1.0,5809.44592404626,-32.403610991566524,20.0 percent
8,Alameda,14476.637,-1.0,9785.683861858815,-32.40361099156651,20.0 percent
9,Algonquin Power Sanger,77902.889,-1.0,52659.53989724814,-32.40361099156651,20.0 percent
10,Almond Power Plant,181188.208,-1.0,122476.68591708962,-32.40361099156651,20.0 percent
11,AltaGas Ripon Energy Inc.,2207.86,-1.0,1492.4336343615998,-32.4036109915665,20.0 percent
12,Argus Cogen Plant,155559.472,-1.0,105152.58583258517,-32.40361099156651,20.0 percent
13,B Braun Medical,10784.9,-1.0,7290.202958170543,-32.40361099156651,20.0 percent
14,Badger Creek Limited,13428.32,-1.0,9077.059424497274,-32.403610991566524,20.0 percent
15,Barre Generating Station,14117.569,-1.0,9542.966859774013,-32.40361099156651,20.0 percent
16,Bear Mountain Limited,41458.682,-1.0,28024.571962489394,-32.40361099156651,20.0 percent
17,Bear Valley Power Plant,1966.938,-1.0,1329.5790620347016,-32.40361099156651,20.0 percent
18,Berry Cogen,85706.828,-1.0,57934.72086166899,-32.40361099156651,20.0 percent
19,Berry Cogen Tanne Hills 18,42489.515,-1.0,28721.377847196698,-32.40361099156651,20.0 percent
20,Berry NMW Cogens,44086.008,-1.0,29800.54946596911,-32.40361099156651,20.0 percent
21,Berry Placerita Cogen,3355.329,-1.0,2268.0812433527813,-32.40361099156651,20.0 percent
22,Biola University Hybrid,2264.083,-1.0,1530.4383521538114,-32.4036109915665,20.0 percent
23,Blacksand Generating Facility,42621.665,-1.0,28810.706475271345,-32.40361099156651,20.0 percent
24,Blythe Energy,723207.167,-0.5,594599.404143365,-17.78297681840244,20.0 percent
25,Broadridge Cogen,9593.587,-1.0,6484.9183883825035,-32.40361099156651,20.0 percent
26,C P Kelco San Diego Plant,29773.195,-1.0,20125.604712439468,-32.40361099156651,20.0 percent
27,Cabrillo Power I Encina Power Station,210988.243,-1.0,142620.43350033893,-32.40361099156651,20.0 percent
28,California Institute of Technology,9723.373,-1.0,6572.649037820989,-32.40361099156651,20.0 percent
29,CalPeak Power - Border,11553.573,-1.0,7809.79814945334,-32.40361099156651,20.0 percent
30,CalPeak Power - Enterprise,9876.409,-1.0,6676.095847703936,-32.40361099156651,20.0 percent
31,CalPeak Power - Panoche,4683.876,-1.0,3166.1310416326546,-32.4036109915665,20.0 percent
32,CalPeak Power - Vaca Dixon,8585.005,-1.0,5803.153376193465,-32.40361099156651,20.0 percent
33,"Calpine Gilroy Cogen, LP",32148.969,-1.0,21731.54214744069,-32.40361099156651,20.0 percent
34,Calpine Sutter Energy Center,1151500.143,-0.5,946729.139506439,-17.78297681840244,20.0 percent
35,Campbell Power Plant,443337.754,-0.5,364499.10397895396,-17.78297681840244,20.0 percent
36,Canyon Power Plant,89564.205,-1.0,60542.16842411084,-32.40361099156651,20.0 percent
37,Carson Cogeneration Company,14248.948,-1.0,9631.774319689404,-32.40361099156651,20.0 percent
38,Carson Power Plant,94720.233,-1.0,64027.45716837458,-32.40361099156651,20.0 percent
39,CCCSD Wastewater Treatment Plnt,7362.973,-1.0,4977.103871665926,-32.4036109915665,20.0 percent
40,Center Generating Station,5594.467,-1.0,3781.6576762684385,-32.40361099156651,20.0 percent
41,Central Utilities Plant LAX 2,11655.102,-1.0,7878.428087249712,-32.40361099156651,20.0 percent
42,Century Generating Facility,1482.691,-1.0,1002.2455761530325,-32.40361099156651,20.0 percent
43,Chalk Cliff Limited,5957.705,-1.0,4027.193447774893,-32.4036109915665,20.0 percent
44,Childrens Hospital,11646.577,-1.0,7872.665495086742,-32.40361099156651,20.0 percent
45,Chowchilla II,13153.485,-1.0,8891.280888765948,-32.40361099156651,20.0 percent
46,Chula Vista Energy Center,2052.087,-1.0,1387.1367113114927,-32.4036109915665,20.0 percent
47,Civic Center,0.0,-1.0,0.0,,20.0 percent
48,Clearwater Power Plant,7022.481,-1.0,4746.94357480333,-32.40361099156651,20.0 percent
49,Coachella,2762.971,-1.0,1867.668625350205,-32.4036109915665,20.0 percent
50,Coalinga 25D Cogen,17183.167,-1.0,11615.200409288771,-32.40361099156651,20.0 percent
51,Coalinga Cogeneration Facility,14536.454,-1.0,9826.11799387199,-32.40361099156651,20.0 percent
52,Colusa Generating Station,1111690.139,-0.5,913998.539289164,-17.782976818402453,20.0 percent
53,Cosumnes Power Plant,421371.121,-0.5,346438.79223312746,-17.782976818402453,20.0 percent
54,Creed Energy Center,6782.703,-1.0,4584.862305166689,-32.40361099156651,20.0 percent
55,Crockett Cogen Project,533581.142,-0.5,438694.531210773,-17.78297681840244,20.0 percent
56,CSUCI Site Authority,3180.715,-1.0,2150.0484846495956,-32.4036109915665,20.0 percent
57,CSUF Trigeneration,11003.712,-1.0,7438.111968887676,-32.40361099156651,20.0 percent
58,Cuyamaca Peak Energy,8423.763,-1.0,5694.159606628487,-32.40361099156651,20.0 percent
59,Cymric 31X Cogen,11428.965,-1.0,7725.56764103771,-32.40361099156651,20.0 percent
60,Cymric 36W Cogen,14245.032,-1.0,9629.127245095833,-32.40361099156651,20.0 percent
61,Cymric 6Z Cogen,12467.034,-1.0,8427.264800453666,-32.40361099156651,20.0 percent
62,"Delano Energy Center, LLC",9370.498,-1.0,6334.118280107479,-32.40361099156651,20.0 percent
63,"Delta Energy Center, LLC",1699599.628,-0.5,1397360.2201471059,-17.78297681840244,20.0 percent
64,Dome Project,18244.529,-1.0,12332.64279559646,-32.40361099156651,20.0 percent
65,Donald Von Raesfeld,337437.243,-0.5,277430.8563006537,-17.78297681840244,20.0 percent
66,Double C Generation Limited Partnership,25636.161,-1.0,17329.119116388316,-32.4036109915665,20.0 percent
67,Drews Generating Facility,860.372,-1.0,581.5804040396393,-32.40361099156651,20.0 percent
68,Dynegy Oakland Power Plant,36049.361,-1.0,24368.066296614506,-32.40361099156651,20.0 percent
69,E. F. Oxnard Energy Facility,2194.086,-1.0,1483.1229077395778,-32.40361099156651,20.0 percent
70,El Cajon Energy Center,8760.122,-1.0,5921.526144733364,-32.4036109915665,20.0 percent
71,El Centro,537874.73,-0.5,442224.59145205526,-17.78297681840244,20.0 percent
72,El Segundo,145014.353,-1.0,98024.46617194294,-32.40361099156651,20.0 percent
73,El Segundo Cogen,767752.273,-0.5,631223.0642696522,-17.78297681840244,20.0 percent
74,Elk Hills Cogen,2506.621,-1.0,1694.3852821270857,-32.40361099156651,20.0 percent
75,Elk Hills Power,1288658.882,-0.5,1059496.9717456559,-17.78297681840244,20.0 percent
76,Ellwood,3542.064,-1.0,2394.3073603676794,-32.40361099156651,20.0 percent
77,Energy Center,2766.997,-1.0,1870.3900559716842,-32.40361099156651,20.0 percent
78,"Escondido Energy Center, LLC",7541.493,-1.0,5097.776945323782,-32.40361099156651,20.0 percent
79,Fairhaven Power,0.0,-1.0,0.0,,20.0 percent
80,Feather River Energy Center,46705.006,-1.0,31570.897542172203,-32.40361099156651,20.0 percent
81,"Fresno Cogeneration Partners, LP",6192.699,-1.0,4186.04090616137,-32.40361099156651,20.0 percent
82,Gateway Generating Station,1067881.592,-0.5,877980.4560466531,-17.782976818402428,20.0 percent
83,Gianera,6251.018,-1.0,4225.462444267198,-32.403610991566524,20.0 percent
84,"Gilroy Energy Center, LLC",17857.179,-1.0,12070.808182772293,-32.40361099156651,20.0 percent
85,Glass House Camarillo Cultivation,22932.647,-1.0,15501.641276050852,-32.40361099156651,20.0 percent
86,Glenarm,29802.557,-1.0,20145.452364180124,-32.40361099156651,20.0 percent
87,Goal Line,4629.754,-1.0,3129.5465239735095,-32.40361099156651,20.0 percent
88,Goose Haven Energy Center,8746.963,-1.0,5912.6311359037445,-32.4036109915665,20.0 percent
89,Grapeland Generating Station,7856.666,-1.0,5310.822512453331,-32.40361099156651,20.0 percent
90,Grayson Power Plant,75967.928,-1.0,51351.576132526665,-32.40361099156651,20.0 percent
91,Grossmont Hospital,9707.569,-1.0,6561.966104502097,-32.40361099156651,20.0 percent
92,H. Gonzales,305.572,-1.0,206.5556378208504,-32.40361099156651,20.0 percent
93,Hanford Energy Park Peaker,11422.498,-1.0,7721.196182560534,-32.403610991566524,20.0 percent
94,Harbor Cogen,15412.111,-1.0,10418.030505971568,-32.40361099156651,20.0 percent
95,Harbor Generating Station,72683.061,-1.0,49131.12465679701,-32.40361099156651,20.0 percent
96,Haynes Generating Station,1175696.555,-0.5,966622.7091695938,-17.782976818402453,20.0 percent
97,Henrietta Peaker Plant,29136.992,-1.0,19695.554457676142,-32.40361099156651,20.0 percent
98,High Desert Power Project,1808231.465,-0.5,1486674.0827559913,-17.78297681840244,20.0 percent
99,High Sierra Cogeneration Plant,12698.835,-1.0,8583.953906139104,-32.40361099156651,20.0 percent
100,High Sierra Limited,23055.803,-1.0,15584.89028489808,-32.4036109915665,20.0 percent
101,Hoag Hospital Cogen Plant,1432.927,-1.0,968.6069091268756,-32.40361099156651,20.0 percent
102,Humboldt Bay,232823.051,-1.0,157379.9752552635,-32.40361099156651,20.0 percent
103,Indigo Generation Facility,20605.172,-1.0,13928.352220976814,-32.40361099156651,20.0 percent
104,Kaweah Delta District Hospital,20324.849,-1.0,13738.863995416703,-32.40361099156651,20.0 percent
105,Kern Front Limited,14309.196,-1.0,9672.499792139204,-32.40361099156651,20.0 percent
106,Kern Oil & Refining Co,27373.289,-1.0,18503.354916842734,-32.40361099156651,20.0 percent
107,Kern River Cogeneration,150227.455,-1.0,101548.33487926936,-32.40361099156651,20.0 percent
108,Kern River Eastridge Cogen,63405.968,-1.0,42860.14478384286,-32.40361099156651,20.0 percent
109,King City Peaking,5451.607,-1.0,3685.0894749309905,-32.40361099156651,20.0 percent
110,King City Power Plant,28781.266,-1.0,19455.096526912006,-32.4036109915665,20.0 percent
111,Kingsburg Cogen Facility,8439.302,-1.0,5704.663409516508,-32.4036109915665,20.0 percent
112,Kyocera International Inc.(San Diego),7073.598,-1.0,4781.496820972771,-32.40361099156651,20.0 percent
113,La Paloma Generating Plant,767713.906,-0.5,631191.5200643681,-17.782976818402428,20.0 percent
114,Lake,9408.349,-1.0,6359.704189311063,-32.4036109915665,20.0 percent
115,Lambie Energy Center,7073.824,-1.0,4781.64958881193,-32.40361099156651,20.0 percent
116,Larkspur Energy Faciity,20788.508,-1.0,14052.280736729319,-32.4036109915665,20.0 percent
117,Linde Wilmington,0.0,-1.0,0.0,,20.0 percent
118,Live Oak Limited,30472.214,-1.0,20598.116314922332,-32.40361099156651,20.0 percent
119,Lodi,4464.746,-1.0,3018.007074398474,-32.40361099156651,20.0 percent
120,Lodi Energy Center,362336.579,-0.5,297902.3491518376,-17.78297681840244,20.0 percent
121,Loma Linda University Cogen,20931.491,-1.0,14148.932081625246,-32.40361099156651,20.0 percent
122,Long Beach Generating Station,16098.177,-1.0,10881.786348186168,-32.40361099156651,20.0 percent
123,Los Angeles Refinery Wilmington,85610.601,-1.0,57869.67488441785,-32.40361099156651,20.0 percent
124,Los Esteros Critical Energy Facility,96117.306,-1.0,64971.828068186376,-32.40361099156651,20.0 percent
125,"Los Medanos Energy Center, LLC",1409966.577,-0.5,1159232.5474648676,-17.78297681840244,20.0 percent
126,Lost Hills Cogeneration Plant,984.914,-1.0,665.7662988385226,-32.40361099156651,20.0 percent
127,Magnolia Power Project,671894.137,-0.5,552411.3583730848,-17.782976818402453,20.0 percent
128,Malaga Power,10486.896,-1.0,7088.7630150698515,-32.40361099156651,20.0 percent
129,Malburg Generating Station,235991.25,-1.0,159521.5633758648,-32.40361099156651,20.0 percent
130,Marathon Bay Area Cogen,170259.211,-1.0,115089.07859024958,-32.40361099156651,20.0 percent
131,Mariposa Energy Project,57360.989,-1.0,38773.957263524746,-32.40361099156651,20.0 percent
132,Marsh Landing Generating Station,94353.363,-1.0,63779.46629601935,-32.40361099156651,20.0 percent
133,Martinez Refining,279865.318,-0.5,230096.93337731174,-17.78297681840244,20.0 percent
134,MCAGCC Cogen Plant,20384.916,-1.0,13779.4671184024,-32.40361099156651,20.0 percent
135,McClellan (CA),2703.689,-1.0,1827.5961340182255,-32.4036109915665,20.0 percent
136,McClure,2862.154,-1.0,1934.7127518604395,-32.40361099156651,20.0 percent
137,McGrath Generating Station,19699.072,-1.0,13315.8613401714,-32.40361099156651,20.0 percent
138,McKittrick Cogen,52270.627,-1.0,35333.05636406727,-32.40361099156651,20.0 percent
139,McKittrick Limited,5112.058,-1.0,3455.566612016745,-32.40361099156651,20.0 percent
140,Metcalf Energy Center,1023914.609,-0.5,841832.1114412941,-17.78297681840244,20.0 percent
141,Midway Peaking,15595.523,-1.0,10542.010394979716,-32.40361099156651,20.0 percent
142,Midway Sunset Cogen,17427.452,-1.0,11780.328248178022,-32.40361099156651,20.0 percent
143,Mira Loma Generating Station,17151.166,-1.0,11593.568888842183,-32.40361099156651,20.0 percent
144,Miramar Energy Facility,20398.922,-1.0,13788.93466864692,-32.40361099156651,20.0 percent
145,Moss Landing Power Plant,2094542.172,-0.5,1722070.223101577,-17.78297681840244,20.0 percent
146,Mountainview Generating Station,1648689.129,-0.5,1355503.1233824089,-17.78297681840244,20.0 percent
147,Municipal Cogen Plant,3625.609,-1.0,2450.7807635647755,-32.4036109915665,20.0 percent
148,Naval Hospital Medical Center,4653.196,-1.0,3145.3924694848665,-32.40361099156651,20.0 percent
149,NCPA Combustion Turbine Project #2,4151.596,-1.0,2806.3289822185643,-32.4036109915665,20.0 percent
150,New-Indy Ontario Mill,169995.159,-1.0,114910.58897314504,-32.40361099156651,20.0 percent
151,Niland Gas Turbine Plant,59138.942,-1.0,39975.78928979186,-32.40361099156651,20.0 percent
152,Olive View Medical Center,3311.309,-1.0,2238.325312911269,-32.40361099156651,20.0 percent
153,OLS Energy Chino,4534.876,-1.0,3065.4124220100884,-32.40361099156651,20.0 percent
154,One Market Plaza,1166.655,-1.0,788.6166521863397,-32.40361099156651,20.0 percent
155,Orange Grove Project,12505.86,-1.0,8453.509774450082,-32.4036109915665,20.0 percent
156,"Ormond Beach Power, LLC.",208639.003,-1.0,141032.4320911972,-32.40361099156651,20.0 percent
157,Oroville Cogeneration LP,67.69,-1.0,45.75599571980863,-32.4036109915665,20.0 percent
158,"Otay Mesa Energy Center, LLC",1103234.834,-0.5,907046.8392172393,-17.782976818402453,20.0 percent
159,Oxnard,193498.657,-1.0,130798.10491181441,-32.40361099156651,20.0 percent
160,Oxnard Paper Mill,63100.414,-1.0,42653.601313372026,-32.40361099156651,20.0 percent
161,P Plant,13251.602,-1.0,8957.604437769352,-32.40361099156651,20.0 percent
162,Palomar Energy Center,998590.572,-0.5,821011.4420704877,-17.78297681840244,20.0 percent
163,Panoche Energy Center,401361.052,-0.5,329987.10916474386,-17.78297681840244,20.0 percent
164,Parnassus Central Utility Plant,23663.626,-1.0,15995.75668446081,-32.40361099156651,20.0 percent
165,Pastoria Energy Facility,1504657.179,-0.5,1237084.341662002,-17.782976818402428,20.0 percent
166,PE Berkeley,57409.321,-1.0,38806.6279502603,-32.40361099156651,20.0 percent
167,Pebbly Beach Generating Station Hybrid,25059.577,-1.0,16939.369152787927,-32.40361099156651,20.0 percent
168,Pio Pico Energy Center LLC,48348.348,-1.0,32681.73739323117,-32.40361099156651,20.0 percent
169,Procter and Gamble Power Plant,279927.13,-0.5,230147.75336368073,-17.78297681840244,20.0 percent
170,Q Plant,11271.428,-1.0,7619.078317685494,-32.403610991566524,20.0 percent
171,Red Bluff,8775.573,-1.0,5931.970462799057,-32.40361099156651,20.0 percent
172,Redding Power Plant,207242.3,-1.0,140088.31129802475,-32.40361099156651,20.0 percent
173,Regional Wastewater Control Facility,455.639,-1.0,307.9955109141363,-32.40361099156651,20.0 percent
174,Richmond Cogen,268904.792,-0.5,221085.5151750667,-17.78297681840244,20.0 percent
175,Ripon Generation Station,14608.283,-1.0,9874.671804132857,-32.40361099156651,20.0 percent
176,Riverside Energy Resource Center,50900.61,-1.0,34406.974343265596,-32.40361099156651,20.0 percent
177,Riverview Energy Center,11500.924,-1.0,7774.209326604289,-32.40361099156651,20.0 percent
178,Rockwood,2796.207,-1.0,1890.1349612010476,-32.40361099156651,20.0 percent
179,Roseville Energy Park,300025.419,-0.5,246671.9682899152,-17.78297681840244,20.0 percent
180,Roseville Power Plant #2,6010.929,-1.0,4063.170949860741,-32.40361099156651,20.0 percent
181,Russell City Energy Company LLC,455825.103,-0.5,374765.8306010509,-17.782976818402453,20.0 percent
182,Saint Agnes Medical Center,7201.038,-1.0,4867.641659125118,-32.40361099156651,20.0 percent
183,Salinas River Cogeneration Facility,105294.363,-1.0,71175.18721743206,-32.40361099156651,20.0 percent
184,San Diego State University,23062.875,-1.0,15589.670701528756,-32.40361099156651,20.0 percent
185,San Jose Cogeneration,10309.776,-1.0,6969.036290858114,-32.40361099156651,20.0 percent
186,Santa Clara Cogen,14859.926,-1.0,10044.77338532535,-32.40361099156651,20.0 percent
187,"SC 1 Data Center, Phase 2",1040.918,-1.0,703.6229805388057,-32.40361099156651,20.0 percent
188,Scattergood Generating Station,838436.516,-0.5,689337.544722699,-17.782976818402428,20.0 percent
189,SEGS IX,0.0,-1.0,0.0,,20.0 percent
190,"Sentinel Energy Center, LLC",302013.567,-0.5,248306.56439195966,-17.78297681840244,20.0 percent
191,Sierra Nevada Brewing Co Hybrid,2664.466,-1.0,1801.0828023574475,-32.40361099156651,20.0 percent
192,SJ/SC WPCP,14042.361,-1.0,9492.128967528552,-32.40361099156651,20.0 percent
193,Solano County Cogen Plant,2968.637,-1.0,2006.6914147682899,-32.40361099156651,20.0 percent
194,South Belridge Cogeneration Facility,163656.506,-1.0,110625.88843337029,-32.40361099156651,20.0 percent
195,Southeast Kern River Cogen,27934.974,-1.0,18883.03369444475,-32.40361099156651,20.0 percent
196,Spreckels Sugar Company,6869.027,-1.0,4643.214212014329,-32.40361099156651,20.0 percent
197,Springs Generating Station,1196.543,-1.0,808.8198609331803,-32.40361099156651,20.0 percent
198,SRI International Cogen Project,9840.219,-1.0,6651.632714521783,-32.40361099156651,20.0 percent
199,Stanton Energy Reliability Center,1478.542,-1.0,999.4410019730726,-32.40361099156651,20.0 percent
200,Sunnyvale City of WPCP,1872.919,-1.0,1266.0256130528626,-32.4036109915665,20.0 percent
201,Sunrise Power Company,1170737.387,-0.5,962545.4288654196,-17.78297681840244,20.0 percent
202,Sycamore Cogeneration,160936.646,-1.0,108787.36128728552,-32.40361099156651,20.0 percent
203,Taft 26C Cogen,19703.812,-1.0,13319.0654090104,-32.40361099156651,20.0 percent
204,THUMS,112143.021,-1.0,75804.63272096925,-32.40361099156651,20.0 percent
205,Tracy Combined Cycle Power Plant,186008.093,-1.0,125734.75413144875,-32.40361099156651,20.0 percent
206,Transamerica Pyramid,465.042,-1.0,314.35159937259925,-32.40361099156651,20.0 percent
207,UCI Facilities Management Central Plant,33317.064,-1.0,22521.13218762875,-32.40361099156651,20.0 percent
208,UCLA So Campus Cogen Project,78395.145,-1.0,52992.2871779255,-32.40361099156651,20.0 percent
209,Univ of Calif Santa Cruz Cogeneration,11923.472,-1.0,8059.836516431645,-32.40361099156651,20.0 percent
210,University of California San Diego Hybrid,79277.789,-1.0,53588.9226497251,-32.40361099156651,20.0 percent
211,US Borax,94073.192,-1.0,63590.080816970534,-32.4036109915665,20.0 percent
212,Valero Refinery Cogeneration Unit 1,96592.907,-1.0,65293.31717027439,-32.4036109915665,20.0 percent
213,Valero Wilmington Cogeneration Plant,109705.647,-1.0,74157.05591033884,-32.40361099156651,20.0 percent
214,Valley Generating Station,870120.683,-0.5,715387.3236499849,-17.782976818402453,20.0 percent
215,W Plant,10590.545,-1.0,7158.825996313203,-32.4036109915665,20.0 percent
216,Walnut,632.951,-1.0,427.8520201927699,-32.40361099156651,20.0 percent
217,Walnut Creek Energy Park,268523.291,-0.5,220771.85640945868,-17.782976818402453,20.0 percent
218,Walnut Energy Center,727544.111,-0.5,598165.1103972179,-17.78297681840244,20.0 percent
219,Watkins Manufacturing Co.,6664.355,-1.0,4504.863330702987,-32.403610991566524,20.0 percent
220,Watson Cogeneration,853542.527,-0.5,701757.2572883837,-17.782976818402428,20.0 percent
221,Welport Lease Project,12706.084,-1.0,8588.853968378326,-32.403610991566524,20.0 percent
222,Western Power & Steam Inc,17030.606,-1.0,11512.074682253615,-32.40361099156651,20.0 percent
223,Wolfskill Energy Center,6077.536,-1.0,4108.1948766875885,-32.40361099156651,20.0 percent
224,Woodland Generation Station,159354.7,-1.0,107718.02291522217,-32.40361099156651,20.0 percent
225,Yuba City Cogen Partners,11475.57,-1.0,7757.070938135091,-32.40361099156651,20.0 percent
226,Yuba City Energy Center,31818.661,-1.0,21508.265866834714,-32.40361099156651,20.0 percent
227,Yuba City Energy Center,43483.559,-1.0,29393.315696351692,-32.40361099156651,20.0 percent
228,Aera San Ardo Cogen Facility,7334.66,-1.0,3907.514942867472,-46.72534319426569,30.0 percent
229,AES Alamitos,1936315.461,-0.5,1413306.7837693847,-27.01050979371461,30.0 percent
230,AES Alamitos Energy Center,1402141.203,-0.5,1023415.7160419773,-27.010509793714597,30.0 percent
231,AES Huntington Beach,1692693.487,-0.5,1235488.3469162958,-27.010509793714597,30.0 percent
232,AES Huntington Beach Energy Project,1567415.034,-0.5,1144048.242733275,-27.010509793714597,30.0 percent
233,AES Redondo Beach,218036.063,-1.0,116157.96427598466,-46.725343194265676,30.0 percent
234,Agnews Power Plant,14720.998,-1.0,7842.561162879012,-46.72534319426569,30.0 percent
235,Agua Mansa Power,8594.314,-1.0,4578.591288307177,-46.72534319426569,30.0 percent
236,Alameda,14476.637,-1.0,7712.378678761952,-46.72534319426569,30.0 percent
237,Algonquin Power Sanger,77902.889,-1.0,41502.49675650214,-46.72534319426569,30.0 percent
238,Almond Power Plant,181188.208,-1.0,96527.39598446006,-46.725343194265676,30.0 percent
239,AltaGas Ripon Energy Inc.,2207.86,-1.0,1176.2298377510858,-46.725343194265676,30.0 percent
240,Argus Cogen Plant,155559.472,-1.0,82873.77483681237,-46.72534319426569,30.0 percent
241,B Braun Medical,10784.9,-1.0,5745.61846184164,-46.72534319426569,30.0 percent
242,Badger Creek Limited,13428.32,-1.0,7153.891394775781,-46.72534319426569,30.0 percent
243,Barre Generating Station,14117.569,-1.0,7521.086434062738,-46.72534319426569,30.0 percent
244,Bear Mountain Limited,41458.682,-1.0,22086.970551680744,-46.72534319426569,30.0 percent
245,Bear Valley Power Plant,1966.938,-1.0,1047.8794690815744,-46.72534319426569,30.0 percent
246,Berry Cogen,85706.828,-1.0,45660.018476081,-46.72534319426569,30.0 percent
247,Berry Cogen Tanne Hills 18,42489.515,-1.0,22636.143294671,-46.72534319426569,30.0 percent
248,Berry NMW Cogens,44086.008,-1.0,23486.669461348574,-46.72534319426569,30.0 percent
249,Berry Placerita Cogen,3355.329,-1.0,1787.5400094532772,-46.72534319426569,30.0 percent
250,Biola University Hybrid,2264.083,-1.0,1206.1824480469736,-46.72534319426569,30.0 percent
251,Blacksand Generating Facility,42621.665,-1.0,22706.54575363978,-46.72534319426569,30.0 percent
252,Blythe Energy,723207.167,-0.5,527865.2243286191,-27.010509793714597,30.0 percent
253,Broadridge Cogen,9593.587,-1.0,5110.950549609542,-46.72534319426569,30.0 percent
254,C P Kelco San Diego Plant,29773.195,-1.0,15861.567456352048,-46.72534319426569,30.0 percent
255,Cabrillo Power I Encina Power Station,210988.243,-1.0,112403.26235869875,-46.72534319426569,30.0 percent
256,California Institute of Technology,9723.373,-1.0,5180.093595691433,-46.72534319426569,30.0 percent
257,CalPeak Power - Border,11553.573,-1.0,6155.126364549982,-46.72534319426569,30.0 percent
258,CalPeak Power - Enterprise,9876.409,-1.0,5261.622999480656,-46.72534319426569,30.0 percent
259,CalPeak Power - Panoche,4683.876,-1.0,2495.3188642061564,-46.725343194265676,30.0 percent
260,CalPeak Power - Vaca Dixon,8585.005,-1.0,4573.631950505131,-46.72534319426569,30.0 percent
261,"Calpine Gilroy Cogen, LP",32148.969,-1.0,17127.252901331914,-46.72534319426569,30.0 percent
262,Calpine Sutter Energy Center,1151500.143,-0.5,840474.0841003474,-27.010509793714597,30.0 percent
263,Campbell Power Plant,443337.754,-0.5,323589.96653659566,-27.010509793714597,30.0 percent
264,Canyon Power Plant,89564.205,-1.0,47715.02283453433,-46.72534319426569,30.0 percent
265,Carson Cogeneration Company,14248.948,-1.0,7591.078145427544,-46.72534319426569,30.0 percent
266,Carson Power Plant,94720.233,-1.0,50461.879056341895,-46.72534319426569,30.0 percent
267,CCCSD Wastewater Treatment Plnt,7362.973,-1.0,3922.59859644888,-46.72534319426569,30.0 percent
268,Center Generating Station,5594.467,-1.0,2980.43309436006,-46.72534319426569,30.0 percent
269,Central Utilities Plant LAX 2,11655.102,-1.0,6209.215590858276,-46.72534319426569,30.0 percent
270,Century Generating Facility,1482.691,-1.0,789.8985417395102,-46.72534319426569,30.0 percent
271,Chalk Cliff Limited,5957.705,-1.0,3173.9468922480737,-46.725343194265676,30.0 percent
272,Childrens Hospital,11646.577,-1.0,6204.673926365586,-46.72534319426569,30.0 percent
273,Chowchilla II,13153.485,-1.0,7007.473991743743,-46.725343194265676,30.0 percent
274,Chula Vista Energy Center,2052.087,-1.0,1093.2423066050892,-46.725343194265676,30.0 percent
275,Civic Center,0.0,-1.0,0.0,,30.0 percent
276,Clearwater Power Plant,7022.481,-1.0,3741.202651997899,-46.72534319426569,30.0 percent
277,Coachella,2762.971,-1.0,1471.9633178919655,-46.725343194265676,30.0 percent
278,Coalinga 25D Cogen,17183.167,-1.0,9154.273247606194,-46.72534319426569,30.0 percent
279,Coalinga Cogeneration Facility,14536.454,-1.0,7744.245980223438,-46.72534319426569,30.0 percent
280,Colusa Generating Station,1111690.139,-0.5,811416.9651296455,-27.010509793714597,30.0 percent
281,Cosumnes Power Plant,421371.121,-0.5,307556.63309440995,-27.01050979371461,30.0 percent
282,Creed Energy Center,6782.703,-1.0,3613.4617454022455,-46.72534319426569,30.0 percent
283,Crockett Cogen Project,533581.142,-0.5,389458.1553826758,-27.010509793714597,30.0 percent
284,CSUCI Site Authority,3180.715,-1.0,1694.5150002185123,-46.725343194265676,30.0 percent
285,CSUF Trigeneration,11003.712,-1.0,5862.189803891403,-46.72534319426569,30.0 percent
286,Cuyamaca Peak Energy,8423.763,-1.0,4487.73082837843,-46.72534319426569,30.0 percent
287,Cymric 31X Cogen,11428.965,-1.0,6088.741880197493,-46.72534319426569,30.0 percent
288,Cymric 36W Cogen,14245.032,-1.0,7588.99190986703,-46.72534319426569,30.0 percent
289,Cymric 6Z Cogen,12467.034,-1.0,6641.769577354211,-46.72534319426569,30.0 percent
290,"Delano Energy Center, LLC",9370.498,-1.0,4992.100650488197,-46.72534319426569,30.0 percent
291,"Delta Energy Center, LLC",1699599.628,-0.5,1240529.1040251232,-27.010509793714597,30.0 percent
292,Dome Project,18244.529,-1.0,9719.71021057267,-46.72534319426569,30.0 percent
293,Donald Von Raesfeld,337437.243,-0.5,246293.72343184447,-27.010509793714597,30.0 percent
