,Plant name,Plant annual CO2 equivalent emissions (tons),elast,permits_post_reduction,prct_change_permits,reduction_target
0,Aera San Ardo Cogen Facility,7334.66,-1.0,6531.431971369499,-10.951128322655734,20.0 percent
1,AES Alamitos,1936315.461,-2.1,1517734.4683209115,-21.61739660245828,20.0 percent
2,AES Alamitos Energy Center,1402141.203,-2.1,1099034.7782210105,-21.61739660245827,20.0 percent
3,AES Huntington Beach,1692693.487,-2.1,1326777.2226512295,-21.61739660245827,20.0 percent
4,AES Huntington Beach Energy Project,1567415.034,-2.1,1228580.7096936635,-21.617396602458292,20.0 percent
5,AES Redondo Beach,218036.063,-1.0,194158.6539512035,-10.951128322655723,20.0 percent
6,Agnews Power Plant,14720.998,-1.0,13108.882618644417,-10.951128322655723,20.0 percent
7,Agua Mansa Power,8594.314,-1.0,7653.139645408033,-10.951128322655734,20.0 percent
8,Alameda,14476.637,-1.0,12891.28190532494,-10.951128322655734,20.0 percent
9,Algonquin Power Sanger,77902.889,-1.0,69371.64365855393,-10.951128322655734,20.0 percent
10,Almond Power Plant,181188.208,-1.0,161346.05483639965,-10.951128322655723,20.0 percent
11,AltaGas Ripon Energy Inc.,2207.86,-1.0,1966.0744182154133,-10.951128322655734,20.0 percent
12,Argus Cogen Plant,155559.472,-1.0,138523.9546032343,-10.951128322655723,20.0 percent
13,B Braun Medical,10784.9,-1.0,9603.831761529902,-10.951128322655723,20.0 percent
14,Badger Creek Limited,13428.32,-1.0,11957.767445223155,-10.951128322655734,20.0 percent
15,Barre Generating Station,14117.569,-1.0,12571.535902770533,-10.951128322655745,20.0 percent
16,Bear Mountain Limited,41458.682,-1.0,36918.48853329822,-10.951128322655745,20.0 percent
17,Bear Valley Power Plant,1966.938,-1.0,1751.5360955929218,-10.951128322655734,20.0 percent
18,Berry Cogen,85706.828,-1.0,76320.96328444216,-10.951128322655734,20.0 percent
19,Berry Cogen Tanne Hills 18,42489.515,-1.0,37836.43368867594,-10.951128322655734,20.0 percent
20,Berry NMW Cogens,44086.008,-1.0,39258.09269158373,-10.951128322655723,20.0 percent
21,Berry Placerita Cogen,3355.329,-1.0,2987.8826155627185,-10.951128322655745,20.0 percent
22,Biola University Hybrid,2264.083,-1.0,2016.1403653385664,-10.951128322655734,20.0 percent
23,Blacksand Generating Facility,42621.665,-1.0,37954.11177259756,-10.951128322655734,20.0 percent
24,Blythe Energy,723207.167,-2.1,566868.6054522071,-21.617396602458292,20.0 percent
25,Broadridge Cogen,9593.587,-1.0,8542.98097688438,-10.951128322655734,20.0 percent
26,C P Kelco San Diego Plant,29773.195,-1.0,26512.694209795478,-10.951128322655734,20.0 percent
27,Cabrillo Power I Encina Power Station,210988.243,-1.0,187882.64976335329,-10.951128322655734,20.0 percent
28,California Institute of Technology,9723.373,-1.0,8658.55394547954,-10.951128322655723,20.0 percent
29,CalPeak Power - Border,11553.573,-1.0,10288.326394918295,-10.951128322655734,20.0 percent
30,CalPeak Power - Enterprise,9876.409,-1.0,8794.83077673968,-10.951128322655734,20.0 percent
31,CalPeak Power - Panoche,4683.876,-1.0,4170.938728765926,-10.951128322655734,20.0 percent
32,CalPeak Power - Vaca Dixon,8585.005,-1.0,7644.850085943589,-10.951128322655723,20.0 percent
33,"Calpine Gilroy Cogen, LP",32148.969,-1.0,28628.29415039919,-10.951128322655734,20.0 percent
34,Calpine Sutter Energy Center,1151500.143,-2.1,902575.7902098157,-21.61739660245828,20.0 percent
35,Campbell Power Plant,443337.754,-2.1,347499.67342938913,-21.61739660245828,20.0 percent
36,Canyon Power Plant,89564.205,-1.0,79755.91397928355,-10.951128322655745,20.0 percent
37,Carson Cogeneration Company,14248.948,-1.0,12688.527419891512,-10.951128322655734,20.0 percent
38,Carson Power Plant,94720.233,-1.0,84347.29873665149,-10.951128322655734,20.0 percent
39,CCCSD Wastewater Treatment Plnt,7362.973,-1.0,6556.644378407505,-10.951128322655734,20.0 percent
40,Center Generating Station,5594.467,-1.0,4981.809739861371,-10.951128322655734,20.0 percent
41,Central Utilities Plant LAX 2,11655.102,-1.0,10378.736823843585,-10.951128322655745,20.0 percent
42,Century Generating Facility,1482.691,-1.0,1320.3196059615325,-10.951128322655734,20.0 percent
43,Chalk Cliff Limited,5957.705,-1.0,5305.269080364724,-10.951128322655723,20.0 percent
44,Childrens Hospital,11646.577,-1.0,10371.145407533091,-10.951128322655734,20.0 percent
45,Chowchilla II,13153.485,-1.0,11713.029978748727,-10.951128322655734,20.0 percent
46,Chula Vista Energy Center,2052.087,-1.0,1827.3603193374638,-10.951128322655723,20.0 percent
47,Civic Center,0.0,-1.0,0.0,,20.0 percent
48,Clearwater Power Plant,7022.481,-1.0,6253.440094255882,-10.951128322655734,20.0 percent
49,Coachella,2762.971,-1.0,2460.3945002722357,-10.951128322655734,20.0 percent
50,Coalinga 25D Cogen,17183.167,-1.0,15301.416331933768,-10.951128322655734,20.0 percent
51,Coalinga Cogeneration Facility,14536.454,-1.0,12944.548268896177,-10.951128322655745,20.0 percent
52,Colusa Generating Station,1111690.139,-2.1,871371.6726619501,-21.617396602458292,20.0 percent
53,Cosumnes Power Plant,421371.121,-2.1,330281.65460520564,-21.61739660245827,20.0 percent
54,Creed Energy Center,6782.703,-1.0,6039.92049072538,-10.951128322655745,20.0 percent
55,Crockett Cogen Project,533581.142,-2.1,418234.79033793387,-21.61739660245828,20.0 percent
56,CSUCI Site Authority,3180.715,-1.0,2832.390818772041,-10.951128322655734,20.0 percent
57,CSUF Trigeneration,11003.712,-1.0,9798.681378624531,-10.951128322655745,20.0 percent
58,Cuyamaca Peak Energy,8423.763,-1.0,7501.265904273606,-10.951128322655745,20.0 percent
59,Cymric 31X Cogen,11428.965,-1.0,10177.364376898588,-10.951128322655745,20.0 percent
60,Cymric 36W Cogen,14245.032,-1.0,12685.040266076627,-10.951128322655734,20.0 percent
61,Cymric 6Z Cogen,12467.034,-1.0,11101.75310863088,-10.951128322655723,20.0 percent
62,"Delano Energy Center, LLC",9370.498,-1.0,8344.32273954811,-10.951128322655745,20.0 percent
63,"Delta Energy Center, LLC",1699599.628,-2.1,1332190.4357613344,-21.61739660245828,20.0 percent
64,Dome Project,18244.529,-1.0,16246.54721734586,-10.951128322655734,20.0 percent
65,Donald Von Raesfeld,337437.243,-2.1,264492.0958962891,-21.61739660245828,20.0 percent
66,Double C Generation Limited Partnership,25636.161,-1.0,22828.712111887377,-10.951128322655734,20.0 percent
67,Drews Generating Facility,860.372,-1.0,766.1515582278004,-10.951128322655734,20.0 percent
68,Dynegy Oakland Power Plant,36049.361,-1.0,32101.54921739259,-10.951128322655734,20.0 percent
69,E. F. Oxnard Energy Facility,2194.086,-1.0,1953.8088266305754,-10.951128322655745,20.0 percent
70,El Cajon Energy Center,8760.122,-1.0,7800.789798558804,-10.951128322655723,20.0 percent
71,El Centro,537874.73,-2.1,421600.2163914983,-21.617396602458292,20.0 percent
72,El Segundo,145014.353,-1.0,129133.64511670104,-10.951128322655734,20.0 percent
73,El Segundo Cogen,767752.273,-2.1,601784.2192212017,-21.617396602458292,20.0 percent
74,Elk Hills Cogen,2506.621,-1.0,2232.1177177273635,-10.951128322655745,20.0 percent
75,Elk Hills Power,1288658.882,-2.1,1010084.380625255,-21.61739660245828,20.0 percent
76,Ellwood,3542.064,-1.0,3154.1680260894072,-10.951128322655734,20.0 percent
77,Energy Center,2766.997,-1.0,2463.9796078459653,-10.951128322655734,20.0 percent
78,"Escondido Energy Center, LLC",7541.493,-1.0,6715.614424125901,-10.951128322655734,20.0 percent
79,Fairhaven Power,0.0,-1.0,0.0,,20.0 percent
80,Feather River Energy Center,46705.006,-1.0,41590.28085983594,-10.951128322655734,20.0 percent
81,"Fresno Cogeneration Partners, LP",6192.699,-1.0,5514.528585874181,-10.951128322655745,20.0 percent
82,Gateway Generating Station,1067881.592,-2.1,837033.3930127146,-21.61739660245828,20.0 percent
83,Gianera,6251.018,-1.0,5566.460997347692,-10.951128322655734,20.0 percent
84,"Gilroy Energy Center, LLC",17857.179,-1.0,15901.616412903666,-10.951128322655745,20.0 percent
85,Glass House Camarillo Cultivation,22932.647,-1.0,20421.26339924834,-10.951128322655745,20.0 percent
86,Glenarm,29802.557,-1.0,26538.84073949738,-10.951128322655734,20.0 percent
87,Goal Line,4629.754,-1.0,4122.743698436713,-10.951128322655734,20.0 percent
88,Goose Haven Energy Center,8746.963,-1.0,7789.071857534782,-10.951128322655734,20.0 percent
89,Grapeland Generating Station,7856.666,-1.0,6996.2724244575365,-10.951128322655734,20.0 percent
90,Grayson Power Plant,75967.928,-1.0,67648.58272065727,-10.951128322655745,20.0 percent
91,Grossmont Hospital,9707.569,-1.0,8644.480661799651,-10.951128322655734,20.0 percent
92,H. Gonzales,305.572,-1.0,272.1084181618944,-10.951128322655734,20.0 percent
93,Hanford Energy Park Peaker,11422.498,-1.0,10171.605586367214,-10.951128322655745,20.0 percent
94,Harbor Cogen,15412.111,-1.0,13724.31094715986,-10.951128322655734,20.0 percent
95,Harbor Generating Station,72683.061,-1.0,64723.445721055854,-10.951128322655734,20.0 percent
96,Haynes Generating Station,1175696.555,-2.1,921541.5678642109,-21.61739660245828,20.0 percent
97,Henrietta Peaker Plant,29136.992,-1.0,25946.162616718062,-10.951128322655734,20.0 percent
98,High Desert Power Project,1808231.465,-2.1,1417338.8977205085,-21.61739660245828,20.0 percent
99,High Sierra Cogeneration Plant,12698.835,-1.0,11308.169283667681,-10.951128322655723,20.0 percent
100,High Sierra Limited,23055.803,-1.0,20530.93242765129,-10.951128322655734,20.0 percent
101,Hoag Hospital Cogen Plant,1432.927,-1.0,1276.0053254600186,-10.951128322655745,20.0 percent
102,Humboldt Bay,232823.051,-1.0,207326.2999202678,-10.951128322655734,20.0 percent
103,Indigo Generation Facility,20605.172,-1.0,18348.67317317607,-10.951128322655734,20.0 percent
104,Kaweah Delta District Hospital,20324.849,-1.0,18099.048704623987,-10.951128322655734,20.0 percent
105,Kern Front Limited,14309.196,-1.0,12742.177584099678,-10.951128322655734,20.0 percent
106,Kern Oil & Refining Co,27373.289,-1.0,24375.604995478592,-10.951128322655745,20.0 percent
107,Kern River Cogeneration,150227.455,-1.0,133775.85362709008,-10.951128322655745,20.0 percent
108,Kern River Eastridge Cogen,63405.968,-1.0,56462.29908009797,-10.951128322655734,20.0 percent
109,King City Peaking,5451.607,-1.0,4854.594521783117,-10.951128322655745,20.0 percent
110,King City Power Plant,28781.266,-1.0,25629.392627455116,-10.951128322655734,20.0 percent
111,Kingsburg Cogen Facility,8439.302,-1.0,7515.103208443548,-10.951128322655734,20.0 percent
112,Kyocera International Inc.(San Diego),7073.598,-1.0,6298.95920599119,-10.951128322655734,20.0 percent
113,La Paloma Generating Plant,767713.906,-2.1,601754.1461677562,-21.61739660245828,20.0 percent
114,Lake,9408.349,-1.0,8378.028627966703,-10.951128322655723,20.0 percent
115,Lambie Energy Center,7073.824,-1.0,6299.160456441181,-10.951128322655734,20.0 percent
116,Larkspur Energy Faciity,20788.508,-1.0,18511.93181255445,-10.951128322655734,20.0 percent
117,Linde Wilmington,0.0,-1.0,0.0,,20.0 percent
118,Live Oak Limited,30472.214,-1.0,27135.162742105735,-10.951128322655734,20.0 percent
119,Lodi,4464.746,-1.0,3975.805936259361,-10.951128322655745,20.0 percent
120,Lodi Energy Center,362336.579,-2.1,284008.84368179046,-21.61739660245828,20.0 percent
121,Loma Linda University Cogen,20931.491,-1.0,18639.256560744867,-10.951128322655723,20.0 percent
122,Long Beach Generating Station,16098.177,-1.0,14335.244979121748,-10.951128322655734,20.0 percent
123,Los Angeles Refinery Wilmington,85610.601,-1.0,76235.2742266932,-10.951128322655734,20.0 percent
124,Los Esteros Critical Energy Facility,96117.306,-1.0,85591.3764796603,-10.951128322655745,20.0 percent
125,"Los Medanos Energy Center, LLC",1409966.577,-2.1,1105168.5100878046,-21.61739660245828,20.0 percent
126,Lost Hills Cogeneration Plant,984.914,-1.0,877.0548039921985,-10.951128322655734,20.0 percent
127,Magnolia Power Project,671894.137,-2.1,526648.1166560455,-21.617396602458292,20.0 percent
128,Malaga Power,10486.896,-1.0,9338.46256197655,-10.951128322655723,20.0 percent
129,Malburg Generating Station,235991.25,-1.0,210147.5453822607,-10.951128322655734,20.0 percent
130,Marathon Bay Area Cogen,170259.211,-1.0,151613.90632224883,-10.951128322655723,20.0 percent
131,Mariposa Energy Project,57360.989,-1.0,51079.313487465566,-10.951128322655723,20.0 percent
132,Marsh Landing Generating Station,94353.363,-1.0,84020.60514112882,-10.951128322655734,20.0 percent
133,Martinez Refining,279865.318,-2.1,219365.72225520897,-21.61739660245828,20.0 percent
134,MCAGCC Cogen Plant,20384.916,-1.0,18152.537690374418,-10.951128322655745,20.0 percent
135,McClellan (CA),2703.689,-1.0,2407.6045481644724,-10.951128322655734,20.0 percent
136,McClure,2862.154,-1.0,2548.715842667976,-10.951128322655723,20.0 percent
137,McGrath Generating Station,19699.072,-1.0,17541.801346907654,-10.951128322655734,20.0 percent
138,McKittrick Cogen,52270.627,-1.0,46546.40356217327,-10.951128322655723,20.0 percent
139,McKittrick Limited,5112.058,-1.0,4552.2299684914115,-10.951128322655734,20.0 percent
140,Metcalf Energy Center,1023914.609,-2.1,802570.92710196,-21.61739660245828,20.0 percent
141,Midway Peaking,15595.523,-1.0,13887.63726368071,-10.951128322655734,20.0 percent
142,Midway Sunset Cogen,17427.452,-1.0,15518.949368110767,-10.951128322655734,20.0 percent
143,Mira Loma Generating Station,17151.166,-1.0,15272.9198025083,-10.951128322655734,20.0 percent
144,Miramar Energy Facility,20398.922,-1.0,18165.009875341548,-10.951128322655734,20.0 percent
145,Moss Landing Power Plant,2094542.172,-2.1,1641756.683673016,-21.61739660245828,20.0 percent
146,Mountainview Generating Station,1648689.129,-2.1,1292285.4612424548,-21.61739660245828,20.0 percent
147,Municipal Cogen Plant,3625.609,-1.0,3228.563905932245,-10.951128322655734,20.0 percent
148,Naval Hospital Medical Center,4653.196,-1.0,4143.618534935315,-10.951128322655745,20.0 percent
149,NCPA Combustion Turbine Project #2,4151.596,-1.0,3696.9493946017574,-10.951128322655723,20.0 percent
150,New-Indy Ontario Mill,169995.159,-1.0,151378.77099560737,-10.951128322655734,20.0 percent
151,Niland Gas Turbine Plant,59138.942,-1.0,52662.56057291906,-10.951128322655734,20.0 percent
152,Olive View Medical Center,3311.309,-1.0,2948.683302250352,-10.951128322655734,20.0 percent
153,OLS Energy Chino,4534.876,-1.0,4038.255909966683,-10.951128322655734,20.0 percent
154,One Market Plaza,1166.655,-1.0,1038.8931138673208,-10.951128322655723,20.0 percent
155,Orange Grove Project,12505.86,-1.0,11136.327223548325,-10.951128322655734,20.0 percent
156,"Ormond Beach Power, LLC.",208639.003,-1.0,185790.67805036044,-10.951128322655734,20.0 percent
157,Oroville Cogeneration LP,67.69,-1.0,60.277181238394334,-10.951128322655734,20.0 percent
158,"Otay Mesa Energy Center, LLC",1103234.834,-2.1,864744.1844777477,-21.617396602458292,20.0 percent
159,Oxnard,193498.657,-1.0,172308.37076931453,-10.951128322655734,20.0 percent
160,Oxnard Paper Mill,63100.414,-1.0,56190.20669073297,-10.951128322655734,20.0 percent
161,P Plant,13251.602,-1.0,11800.402060172386,-10.951128322655745,20.0 percent
162,Palomar Energy Center,998590.572,-2.1,782721.2876160033,-21.61739660245828,20.0 percent
163,Panoche Energy Center,401361.052,-2.1,314597.2415813612,-21.61739660245828,20.0 percent
164,Parnassus Central Utility Plant,23663.626,-1.0,21072.191950946675,-10.951128322655734,20.0 percent
165,Pastoria Energy Facility,1504657.179,-2.1,1179389.4691082092,-21.617396602458292,20.0 percent
166,PE Berkeley,57409.321,-1.0,51122.35258812465,-10.951128322655745,20.0 percent
167,Pebbly Beach Generating Station Hybrid,25059.577,-1.0,22315.270565615276,-10.951128322655745,20.0 percent
168,Pio Pico Energy Center LLC,48348.348,-1.0,43053.65836863584,-10.951128322655734,20.0 percent
169,Procter and Gamble Power Plant,279927.13,-2.1,219414.17211002103,-21.61739660245828,20.0 percent
170,Q Plant,11271.428,-1.0,10037.07945592425,-10.951128322655745,20.0 percent
171,Red Bluff,8775.573,-1.0,7814.54873972167,-10.951128322655745,20.0 percent
172,Redding Power Plant,207242.3,-1.0,184546.9297881768,-10.951128322655734,20.0 percent
173,Regional Wastewater Control Facility,455.639,-1.0,405.74138842193463,-10.951128322655734,20.0 percent
174,Richmond Cogen,268904.792,-2.1,210774.5766303445,-21.61739660245828,20.0 percent
175,Ripon Generation Station,14608.283,-1.0,13008.511182933296,-10.951128322655734,20.0 percent
176,Riverside Energy Resource Center,50900.61,-1.0,45326.41888188546,-10.951128322655745,20.0 percent
177,Riverview Energy Center,11500.924,-1.0,10241.44305446889,-10.951128322655734,20.0 percent
178,Rockwood,2796.207,-1.0,2489.9907832629174,-10.951128322655745,20.0 percent
179,Roseville Energy Park,300025.419,-2.1,235167.7342665828,-21.61739660245827,20.0 percent
180,Roseville Power Plant #2,6010.929,-1.0,5352.664451826273,-10.951128322655734,20.0 percent
181,Russell City Energy Company LLC,455825.103,-2.1,357287.58267092606,-21.61739660245827,20.0 percent
182,Saint Agnes Medical Center,7201.038,-1.0,6412.443088056797,-10.951128322655745,20.0 percent
183,Salinas River Cogeneration Facility,105294.363,-1.0,93763.44219134706,-10.951128322655734,20.0 percent
184,San Diego State University,23062.875,-1.0,20537.229963856313,-10.951128322655723,20.0 percent
185,San Jose Cogeneration,10309.776,-1.0,9180.739200461638,-10.951128322655723,20.0 percent
186,Santa Clara Cogen,14859.926,-1.0,13232.596435088317,-10.951128322655734,20.0 percent
187,"SC 1 Data Center, Phase 2",1040.918,-1.0,926.9257340863784,-10.951128322655723,20.0 percent
188,Scattergood Generating Station,838436.516,-2.1,657188.3690764464,-21.61739660245828,20.0 percent
189,SEGS IX,0.0,-1.0,0.0,,20.0 percent
190,"Sentinel Energy Center, LLC",302013.567,-2.1,236726.09642837892,-21.61739660245828,20.0 percent
191,Sierra Nevada Brewing Co Hybrid,2664.466,-1.0,2372.6769092264676,-10.951128322655734,20.0 percent
192,SJ/SC WPCP,14042.361,-1.0,12504.564027359438,-10.951128322655734,20.0 percent
193,Solano County Cogen Plant,2968.637,-1.0,2643.537752696163,-10.951128322655723,20.0 percent
194,South Belridge Cogeneration Facility,163656.506,-1.0,145734.2720195652,-10.951128322655745,20.0 percent
195,Southeast Kern River Cogen,27934.974,-1.0,24875.77915035948,-10.951128322655734,20.0 percent
196,Spreckels Sugar Company,6869.027,-1.0,6116.791038712131,-10.951128322655723,20.0 percent
197,Springs Generating Station,1196.543,-1.0,1065.5080406342454,-10.951128322655723,20.0 percent
198,SRI International Cogen Project,9840.219,-1.0,8762.603990079648,-10.951128322655745,20.0 percent
199,Stanton Energy Reliability Center,1478.542,-1.0,1316.6249682756395,-10.951128322655723,20.0 percent
200,Sunnyvale City of WPCP,1872.919,-1.0,1667.8132369305995,-10.951128322655734,20.0 percent
201,Sunrise Power Company,1170737.387,-2.1,917654.4428789532,-21.61739660245828,20.0 percent
202,Sycamore Cogeneration,160936.646,-1.0,143312.2673783618,-10.951128322655734,20.0 percent
203,Taft 26C Cogen,19703.812,-1.0,17546.022263425162,-10.951128322655734,20.0 percent
204,THUMS,112143.021,-1.0,99862.09486538722,-10.951128322655745,20.0 percent
205,Tracy Combined Cycle Power Plant,186008.093,-1.0,165638.10804504517,-10.951128322655734,20.0 percent
206,Transamerica Pyramid,465.042,-1.0,414.1146538257553,-10.951128322655734,20.0 percent
207,UCI Facilities Management Central Plant,33317.064,-1.0,29668.46956801866,-10.951128322655734,20.0 percent
208,UCLA So Campus Cogen Project,78395.145,-1.0,69809.99207231798,-10.951128322655723,20.0 percent
209,Univ of Calif Santa Cruz Cogeneration,11923.472,-1.0,10617.717280764075,-10.951128322655723,20.0 percent
210,University of California San Diego Hybrid,79277.789,-1.0,70595.97659524575,-10.951128322655734,20.0 percent
211,US Borax,94073.192,-1.0,83771.1160268617,-10.951128322655723,20.0 percent
212,Valero Refinery Cogeneration Unit 1,96592.907,-1.0,86014.8938038465,-10.951128322655723,20.0 percent
213,Valero Wilmington Cogeneration Plant,109705.647,-1.0,97691.64081983028,-10.951128322655734,20.0 percent
214,Valley Generating Station,870120.683,-2.1,682023.2440358711,-21.61739660245828,20.0 percent
215,W Plant,10590.545,-1.0,9430.760826981399,-10.951128322655734,20.0 percent
216,Walnut,632.951,-1.0,563.6357237704673,-10.951128322655745,20.0 percent
217,Walnut Creek Energy Park,268523.291,-2.1,210475.54621455687,-21.61739660245827,20.0 percent
218,Walnut Energy Center,727544.111,-2.1,570268.0150673006,-21.617396602458292,20.0 percent
219,Watkins Manufacturing Co.,6664.355,-1.0,5934.532932072676,-10.951128322655734,20.0 percent
220,Watson Cogeneration,853542.527,-2.1,669028.8537677653,-21.617396602458292,20.0 percent
221,Welport Lease Project,12706.084,-1.0,11314.624436375572,-10.951128322655734,20.0 percent
222,Western Power & Steam Inc,17030.606,-1.0,15165.562482814092,-10.951128322655745,20.0 percent
223,Wolfskill Energy Center,6077.536,-1.0,5411.9772337844015,-10.951128322655734,20.0 percent
224,Woodland Generation Station,159354.7,-1.0,141903.56231481695,-10.951128322655723,20.0 percent
225,Yuba City Cogen Partners,11475.57,-1.0,10218.865603543814,-10.951128322655745,20.0 percent
226,Yuba City Energy Center,31818.661,-1.0,28334.158603339187,-10.951128322655734,20.0 percent
227,Yuba City Energy Center,43483.559,-1.0,38721.61865465228,-10.951128322655745,20.0 percent
228,Aera San Ardo Cogen Facility,7334.66,-1.0,6090.023320392684,-16.96924846696801,30.0 percent
229,AES Alamitos,1936315.461,-2.1,1310321.7435848685,-32.32911837061096,30.0 percent
230,AES Alamitos Energy Center,1402141.203,-2.1,948841.3137590213,-32.32911837061096,30.0 percent
231,AES Huntington Beach,1692693.487,-2.1,1145460.6059361475,-32.32911837061098,30.0 percent
232,AES Huntington Beach Energy Project,1567415.034,-2.1,1060683.5722993878,-32.32911837061098,30.0 percent
233,AES Redondo Beach,218036.063,-1.0,181036.9817219351,-16.96924846696801,30.0 percent
234,Agnews Power Plant,14720.998,-1.0,12222.955272562609,-16.969248466968,30.0 percent
235,Agua Mansa Power,8594.314,-1.0,7135.923503308583,-16.96924846696801,30.0 percent
236,Alameda,14476.637,-1.0,12020.060497808976,-16.96924846696801,30.0 percent
237,Algonquin Power Sanger,77902.889,-1.0,64683.354202643706,-16.96924846696801,30.0 percent
238,Almond Power Plant,181188.208,-1.0,150441.9307916332,-16.96924846696801,30.0 percent
239,AltaGas Ripon Energy Inc.,2207.86,-1.0,1833.2027507972005,-16.969248466968,30.0 percent
240,Argus Cogen Plant,155559.472,-1.0,129162.19868241648,-16.96924846696801,30.0 percent
241,B Braun Medical,10784.9,-1.0,8954.783522085967,-16.96924846696801,30.0 percent
242,Badger Creek Limited,13428.32,-1.0,11149.63501426044,-16.96924846696801,30.0 percent
243,Barre Generating Station,14117.569,-1.0,11721.923638894348,-16.96924846696801,30.0 percent
244,Bear Mountain Limited,41458.682,-1.0,34423.455240289855,-16.96924846696801,30.0 percent
245,Bear Valley Power Plant,1966.938,-1.0,1633.163403588789,-16.969248466968,30.0 percent
246,Berry Cogen,85706.828,-1.0,71163.02340352308,-16.96924846696801,30.0 percent
247,Berry Cogen Tanne Hills 18,42489.515,-1.0,35279.36362724035,-16.969248466968022,30.0 percent
248,Berry NMW Cogens,44086.008,-1.0,36604.94376331261,-16.96924846696801,30.0 percent
249,Berry Placerita Cogen,3355.329,-1.0,2785.954885105767,-16.96924846696801,30.0 percent
250,Biola University Hybrid,2264.083,-1.0,1879.8851302316168,-16.96924846696801,30.0 percent
251,Blacksand Generating Facility,42621.665,-1.0,35389.08876539126,-16.96924846696801,30.0 percent
252,Blythe Energy,723207.167,-2.1,489400.6659158278,-32.32911837061098,30.0 percent
253,Broadridge Cogen,9593.587,-1.0,7965.627385075257,-16.96924846696801,30.0 percent
254,C P Kelco San Diego Plant,29773.195,-1.0,24720.907563895104,-16.96924846696801,30.0 percent
255,Cabrillo Power I Encina Power Station,210988.243,-1.0,175185.12380923977,-16.969248466968,30.0 percent
256,California Institute of Technology,9723.373,-1.0,8073.389676259919,-16.969248466968,30.0 percent
257,CalPeak Power - Border,11553.573,-1.0,9593.01849081747,-16.96924846696801,30.0 percent
258,CalPeak Power - Enterprise,9876.409,-1.0,8200.45661717601,-16.96924846696799,30.0 percent
259,CalPeak Power - Panoche,4683.876,-1.0,3889.057443675318,-16.969248466968,30.0 percent
260,CalPeak Power - Vaca Dixon,8585.005,-1.0,7128.194170648373,-16.969248466968,30.0 percent
261,"Calpine Gilroy Cogen, LP",32148.969,-1.0,26693.53057082148,-16.96924846696801,30.0 percent
262,Calpine Sutter Energy Center,1151500.143,-2.1,779230.2987317754,-32.32911837061096,30.0 percent
263,Campbell Power Plant,443337.754,-2.1,300010.5667277319,-32.32911837061098,30.0 percent
264,Canyon Power Plant,89564.205,-1.0,74365.83251608541,-16.96924846696801,30.0 percent
265,Carson Cogeneration Company,14248.948,-1.0,11831.008609950932,-16.96924846696801,30.0 percent
266,Carson Power Plant,94720.233,-1.0,78646.92131373896,-16.96924846696801,30.0 percent
267,CCCSD Wastewater Treatment Plnt,7362.973,-1.0,6113.531817074232,-16.969248466968,30.0 percent
268,Center Generating Station,5594.467,-1.0,4645.127994367469,-16.969248466968,30.0 percent
269,Central Utilities Plant LAX 2,11655.102,-1.0,9677.318782541442,-16.96924846696801,30.0 percent
270,Century Generating Facility,1482.691,-1.0,1231.0894802126274,-16.969248466968,30.0 percent
271,Chalk Cliff Limited,5957.705,-1.0,4946.727235621024,-16.969248466968,30.0 percent
272,Childrens Hospital,11646.577,-1.0,9670.24041097325,-16.96924846696801,30.0 percent
273,Chowchilla II,13153.485,-1.0,10921.437448284634,-16.969248466968,30.0 percent
274,Chula Vista Energy Center,2052.087,-1.0,1703.8632582116504,-16.969248466968,30.0 percent
275,Civic Center,0.0,-1.0,0.0,,30.0 percent
276,Clearwater Power Plant,7022.481,-1.0,5830.81875056438,-16.96924846696801,30.0 percent
277,Coachella,2762.971,-1.0,2294.1155859397295,-16.969248466968,30.0 percent
278,Coalinga 25D Cogen,17183.167,-1.0,14267.31269727595,-16.969248466968,30.0 percent
279,Coalinga Cogeneration Facility,14536.454,-1.0,12069.72700245349,-16.96924846696801,30.0 percent
280,Colusa Generating Station,1111690.139,-2.1,752290.5180482803,-32.32911837061098,30.0 percent
281,Cosumnes Power Plant,421371.121,-2.1,285145.5525123396,-32.32911837061096,30.0 percent
282,Creed Energy Center,6782.703,-1.0,5631.729275153507,-16.96924846696801,30.0 percent
283,Crockett Cogen Project,533581.142,-2.1,361079.0629995621,-32.32911837061098,30.0 percent
284,CSUCI Site Authority,3180.715,-1.0,2640.9715686238787,-16.969248466968,30.0 percent
285,CSUF Trigeneration,11003.712,-1.0,9136.464770130424,-16.96924846696801,30.0 percent
286,Cuyamaca Peak Energy,8423.763,-1.0,6994.313726261483,-16.969248466968,30.0 percent
287,Cymric 31X Cogen,11428.965,-1.0,9489.55553194719,-16.96924846696801,30.0 percent
288,Cymric 36W Cogen,14245.032,-1.0,11827.757125720897,-16.96924846696801,30.0 percent
289,Cymric 6Z Cogen,12467.034,-1.0,10351.472024078621,-16.96924846696799,30.0 percent
290,"Delano Energy Center, LLC",9370.498,-1.0,7780.394911787732,-16.96924846696801,30.0 percent
291,"Delta Energy Center, LLC",1699599.628,-2.1,1150134.0524374163,-32.32911837061098,30.0 percent
292,Dome Project,18244.529,-1.0,15148.569542361965,-16.96924846696801,30.0 percent
293,Donald Von Raesfeld,337437.243,-2.1,228346.75728400383,-32.32911837061096,30.0 percent
